Location,Year,Series,Series Code,Permits
GOODLETTSVILLE,1997,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,1998,Units in All Multi-Family Structures,3,6
GOODLETTSVILLE,1999,Units in All Multi-Family Structures,3,4
GOODLETTSVILLE,2000,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2001,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2002,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2003,Units in All Multi-Family Structures,3,322
GOODLETTSVILLE,2004,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2005,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2006,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2007,Units in All Multi-Family Structures,3,176
GOODLETTSVILLE,2008,Units in All Multi-Family Structures,3,5
GOODLETTSVILLE,2009,Units in All Multi-Family Structures,3,8
GOODLETTSVILLE,2010,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2011,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2012,Units in All Multi-Family Structures,3,92
GOODLETTSVILLE,2013,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2014,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2015,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2016,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2017,Units in All Multi-Family Structures,3,16
GOODLETTSVILLE,2018,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2019,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2020,Units in All Multi-Family Structures,3,0
GOODLETTSVILLE,2021,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1980,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1981,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1982,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1983,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1984,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1985,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1986,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1987,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1988,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1989,Units in Single-Family Structures,2,0
GREENBRIER TOWN,1990,Units in Single-Family Structures,2,16
GREENBRIER TOWN,1991,Units in Single-Family Structures,2,19
GREENBRIER TOWN,1992,Units in Single-Family Structures,2,28
GREENBRIER TOWN,1993,Units in Single-Family Structures,2,36
GREENBRIER TOWN,1994,Units in Single-Family Structures,2,52
GREENBRIER TOWN,1995,Units in Single-Family Structures,2,50
GREENBRIER TOWN,1996,Units in Single-Family Structures,2,161
GREENBRIER TOWN,1997,Units in Single-Family Structures,2,88
GREENBRIER TOWN,1998,Units in Single-Family Structures,2,121
GREENBRIER TOWN,1999,Units in Single-Family Structures,2,122
GREENBRIER TOWN,2000,Units in Single-Family Structures,2,120
GREENBRIER TOWN,2001,Units in Single-Family Structures,2,128
GREENBRIER TOWN,2002,Units in Single-Family Structures,2,140
GREENBRIER TOWN,2003,Units in Single-Family Structures,2,45
GREENBRIER TOWN,2004,Units in Single-Family Structures,2,56
GREENBRIER TOWN,2005,Units in Single-Family Structures,2,59
GREENBRIER TOWN,2006,Units in Single-Family Structures,2,71
GREENBRIER TOWN,2007,Units in Single-Family Structures,2,52
GREENBRIER TOWN,2008,Units in Single-Family Structures,2,31
GREENBRIER TOWN,2009,Units in Single-Family Structures,2,23
GREENBRIER TOWN,2010,Units in Single-Family Structures,2,22
GREENBRIER TOWN,2011,Units in Single-Family Structures,2,20
GREENBRIER TOWN,2012,Units in Single-Family Structures,2,24
GREENBRIER TOWN,2013,Units in Single-Family Structures,2,7
GREENBRIER TOWN,2014,Units in Single-Family Structures,2,21
GREENBRIER TOWN,2015,Units in Single-Family Structures,2,16
GREENBRIER TOWN,2016,Units in Single-Family Structures,2,27
GREENBRIER TOWN,2017,Units in Single-Family Structures,2,14
GREENBRIER TOWN,2018,Units in Single-Family Structures,2,10
GREENBRIER TOWN,2019,Units in Single-Family Structures,2,40
GREENBRIER TOWN,2020,Units in Single-Family Structures,2,21
GREENBRIER TOWN,2021,Units in Single-Family Structures,2,10
GREENBRIER TOWN,1980,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1981,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1982,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1983,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1984,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1985,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1986,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1987,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1988,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1989,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1990,Units in All Multi-Family Structures,3,2
GREENBRIER TOWN,1991,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1992,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1993,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1994,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1995,Units in All Multi-Family Structures,3,146
GREENBRIER TOWN,1996,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1997,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1998,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,1999,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2000,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2001,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2002,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2003,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2004,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2005,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2006,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2007,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2008,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2009,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2010,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2011,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2012,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2013,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2014,Units in All Multi-Family Structures,3,2
GREENBRIER TOWN,2015,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2016,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2017,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2018,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2019,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2020,Units in All Multi-Family Structures,3,0
GREENBRIER TOWN,2021,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1980,Units in Single-Family Structures,2,18
HARTSVILLE TOWN,1981,Units in Single-Family Structures,2,18
HARTSVILLE TOWN,1982,Units in Single-Family Structures,2,11
HARTSVILLE TOWN,1983,Units in Single-Family Structures,2,15
HARTSVILLE TOWN,1984,Units in Single-Family Structures,2,7
HARTSVILLE TOWN,1985,Units in Single-Family Structures,2,15
HARTSVILLE TOWN,1986,Units in Single-Family Structures,2,2
HARTSVILLE TOWN,1987,Units in Single-Family Structures,2,13
HARTSVILLE TOWN,1988,Units in Single-Family Structures,2,31
HARTSVILLE TOWN,1989,Units in Single-Family Structures,2,16
HARTSVILLE TOWN,1990,Units in Single-Family Structures,2,24
HARTSVILLE TOWN,1991,Units in Single-Family Structures,2,22
HARTSVILLE TOWN,1992,Units in Single-Family Structures,2,5
HARTSVILLE TOWN,1993,Units in Single-Family Structures,2,36
HARTSVILLE TOWN,1994,Units in Single-Family Structures,2,1
HARTSVILLE TOWN,1995,Units in Single-Family Structures,2,4
HARTSVILLE TOWN,1996,Units in Single-Family Structures,2,2
HARTSVILLE TOWN,1997,Units in Single-Family Structures,2,2
HARTSVILLE TOWN,1998,Units in Single-Family Structures,2,2
HARTSVILLE TOWN,1999,Units in Single-Family Structures,2,3
HARTSVILLE TOWN,2000,Units in Single-Family Structures,2,3
HARTSVILLE TOWN,2001,Units in Single-Family Structures,2,3
HARTSVILLE TOWN,2002,Units in Single-Family Structures,2,3
HARTSVILLE TOWN,2003,Units in Single-Family Structures,2,39
HARTSVILLE TOWN,2004,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2005,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2006,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2007,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2008,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2009,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2010,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2011,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2012,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2013,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2014,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2015,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2016,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2017,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2018,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2019,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2020,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,2021,Units in Single-Family Structures,2,0
HARTSVILLE TOWN,1980,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1981,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1982,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1983,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1984,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1985,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1986,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1987,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1988,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1989,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1990,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1991,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1992,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1993,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1994,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1995,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1996,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1997,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1998,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,1999,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2000,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2001,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2002,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2003,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2004,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2005,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2006,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2007,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2008,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2009,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2010,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2011,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2012,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2013,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2014,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2015,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2016,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2017,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2018,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2019,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2020,Units in All Multi-Family Structures,3,0
HARTSVILLE TOWN,2021,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,1980,Units in Single-Family Structures,2,126
HENDERSONVILLE,1981,Units in Single-Family Structures,2,86
HENDERSONVILLE,1982,Units in Single-Family Structures,2,149
HENDERSONVILLE,1983,Units in Single-Family Structures,2,264
HENDERSONVILLE,1984,Units in Single-Family Structures,2,265
HENDERSONVILLE,1985,Units in Single-Family Structures,2,238
HENDERSONVILLE,1986,Units in Single-Family Structures,2,325
HENDERSONVILLE,1987,Units in Single-Family Structures,2,302
HENDERSONVILLE,1988,Units in Single-Family Structures,2,137
HENDERSONVILLE,1989,Units in Single-Family Structures,2,140
HENDERSONVILLE,1990,Units in Single-Family Structures,2,130
HENDERSONVILLE,1991,Units in Single-Family Structures,2,111
HENDERSONVILLE,1992,Units in Single-Family Structures,2,184
HENDERSONVILLE,1993,Units in Single-Family Structures,2,287
HENDERSONVILLE,1994,Units in Single-Family Structures,2,303
HENDERSONVILLE,1995,Units in Single-Family Structures,2,363
HENDERSONVILLE,1996,Units in Single-Family Structures,2,475
HENDERSONVILLE,1997,Units in Single-Family Structures,2,439
HENDERSONVILLE,1998,Units in Single-Family Structures,2,442
HENDERSONVILLE,1999,Units in Single-Family Structures,2,549
HENDERSONVILLE,2000,Units in Single-Family Structures,2,290
HENDERSONVILLE,2001,Units in Single-Family Structures,2,345
HENDERSONVILLE,2002,Units in Single-Family Structures,2,403
HENDERSONVILLE,2003,Units in Single-Family Structures,2,439
HENDERSONVILLE,2004,Units in Single-Family Structures,2,479
HENDERSONVILLE,2005,Units in Single-Family Structures,2,568
HENDERSONVILLE,2006,Units in Single-Family Structures,2,464
HENDERSONVILLE,2007,Units in Single-Family Structures,2,406
HENDERSONVILLE,2008,Units in Single-Family Structures,2,197
HENDERSONVILLE,2009,Units in Single-Family Structures,2,132
HENDERSONVILLE,2010,Units in Single-Family Structures,2,166
HENDERSONVILLE,2011,Units in Single-Family Structures,2,121
HENDERSONVILLE,2012,Units in Single-Family Structures,2,206
HENDERSONVILLE,2013,Units in Single-Family Structures,2,240
HENDERSONVILLE,2014,Units in Single-Family Structures,2,198
HENDERSONVILLE,2015,Units in Single-Family Structures,2,246
HENDERSONVILLE,2016,Units in Single-Family Structures,2,279
HENDERSONVILLE,2017,Units in Single-Family Structures,2,370
HENDERSONVILLE,2018,Units in Single-Family Structures,2,282
HENDERSONVILLE,2019,Units in Single-Family Structures,2,432
HENDERSONVILLE,2020,Units in Single-Family Structures,2,335
HENDERSONVILLE,2021,Units in Single-Family Structures,2,454
HENDERSONVILLE,1980,Units in All Multi-Family Structures,3,89
HENDERSONVILLE,1981,Units in All Multi-Family Structures,3,12
HENDERSONVILLE,1982,Units in All Multi-Family Structures,3,42
HENDERSONVILLE,1983,Units in All Multi-Family Structures,3,597
HENDERSONVILLE,1984,Units in All Multi-Family Structures,3,786
HENDERSONVILLE,1985,Units in All Multi-Family Structures,3,575
HENDERSONVILLE,1986,Units in All Multi-Family Structures,3,122
HENDERSONVILLE,1987,Units in All Multi-Family Structures,3,135
HENDERSONVILLE,1988,Units in All Multi-Family Structures,3,321
HENDERSONVILLE,1989,Units in All Multi-Family Structures,3,12
HENDERSONVILLE,1990,Units in All Multi-Family Structures,3,364
HENDERSONVILLE,1991,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,1992,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,1993,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,1994,Units in All Multi-Family Structures,3,288
HENDERSONVILLE,1995,Units in All Multi-Family Structures,3,56
HENDERSONVILLE,1996,Units in All Multi-Family Structures,3,57
HENDERSONVILLE,1997,Units in All Multi-Family Structures,3,4
HENDERSONVILLE,1998,Units in All Multi-Family Structures,3,216
HENDERSONVILLE,1999,Units in All Multi-Family Structures,3,240
HENDERSONVILLE,2000,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2001,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2002,Units in All Multi-Family Structures,3,4
HENDERSONVILLE,2003,Units in All Multi-Family Structures,3,6
HENDERSONVILLE,2004,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2005,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2006,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2007,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2008,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2009,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2010,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2011,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2012,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2013,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2014,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2015,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2016,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2017,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2018,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2019,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2020,Units in All Multi-Family Structures,3,0
HENDERSONVILLE,2021,Units in All Multi-Family Structures,3,0
KINGSTON SPRINGS TOWN,1980,Units in Single-Family Structures,2,0
KINGSTON SPRINGS TOWN,1981,Units in Single-Family Structures,2,0
KINGSTON SPRINGS TOWN,1982,Units in Single-Family Structures,2,4
KINGSTON SPRINGS TOWN,1983,Units in Single-Family Structures,2,2
KINGSTON SPRINGS TOWN,1984,Units in Single-Family Structures,2,5
KINGSTON SPRINGS TOWN,1985,Units in Single-Family Structures,2,38
KINGSTON SPRINGS TOWN,1986,Units in Single-Family Structures,2,37
KINGSTON SPRINGS TOWN,1987,Units in Single-Family Structures,2,34
KINGSTON SPRINGS TOWN,1988,Units in Single-Family Structures,2,20
KINGSTON SPRINGS TOWN,1989,Units in Single-Family Structures,2,10
KINGSTON SPRINGS TOWN,1990,Units in Single-Family Structures,2,9
KINGSTON SPRINGS TOWN,1991,Units in Single-Family Structures,2,6
KINGSTON SPRINGS TOWN,1992,Units in Single-Family Structures,2,13
KINGSTON SPRINGS TOWN,1993,Units in Single-Family Structures,2,22
KINGSTON SPRINGS TOWN,1994,Units in Single-Family Structures,2,62
KINGSTON SPRINGS TOWN,1995,Units in Single-Family Structures,2,45
KINGSTON SPRINGS TOWN,1996,Units in Single-Family Structures,2,48
KINGSTON SPRINGS TOWN,1997,Units in Single-Family Structures,2,69
